"","id","long","lat","timestamp.utc"
"19165","toni",31.80992025,-24.28705037,"2005-10-13 10:29:00.000"
"19166","toni",31.8098409,-24.28703003,"2005-10-13 11:29:00.000"
"19167","toni",31.80976969,-24.28705037,"2005-10-13 12:29:00.000"
"19168","toni",31.80835978,-24.28281047,"2005-10-13 13:29:00.000"
"19169","toni",31.80386963,-24.28600057,"2005-10-13 14:29:00.000"
"19170","toni",31.79998983,-24.2881897,"2005-10-13 15:29:00.000"
"19171","toni",31.80229899,-24.28843994,"2005-10-13 16:29:00.000"
"19172","toni",31.80411987,-24.29321899,"2005-10-13 17:29:00.000"
"19173","toni",31.80302938,-24.29366048,"2005-10-13 18:29:00.000"
"19174","toni",31.8035909,-24.29371948,"2005-10-13 19:29:00.000"
"19175","toni",31.80373942,-24.29370931,"2005-10-13 20:29:00.000"
"19176","toni",31.80397949,-24.29436035,"2005-10-13 21:29:00.000"
"19177","toni",31.80402018,-24.29435018,"2005-10-13 22:29:00.000"
"19178","toni",31.80597941,-24.2949707,"2005-10-13 23:29:00.000"
"19179","toni",31.80692952,-24.29776001,"2005-10-14 00:29:00.000"
"19180","toni",31.80585938,-24.29733073,"2005-10-14 01:29:00.000"
"19181","toni",31.80646973,-24.297229,"2005-10-14 02:29:00.000"
"19182","toni",31.80643921,-24.29725952,"2005-10-14 03:29:00.000"
"19183","toni",31.80644938,-24.29725952,"2005-10-14 04:29:00.000"
"19184","toni",31.80737101,-24.30206095,"2005-10-14 05:29:00.000"
"19185","toni",31.81220093,-24.30450033,"2005-10-14 06:29:00.000"
"19186","toni",31.81956991,-24.29832967,"2005-10-14 07:29:00.000"
"19187","toni",31.822111,-24.29779053,"2005-10-14 08:29:00.000"
"19188","toni",31.82156982,-24.2957194,"2005-10-14 09:29:00.000"
"19189","toni",31.82128092,-24.29640096,"2005-10-14 10:29:00.000"
"19190","toni",31.8211792,-24.29647013,"2005-10-14 11:29:00.000"
"19191","toni",31.8211202,-24.29658,"2005-10-14 12:29:00.000"
"19192","toni",31.818809,-24.29637044,"2005-10-14 13:29:00.000"
"19193","toni",31.81810099,-24.29763997,"2005-10-14 14:29:00.000"
"19194","toni",31.82325033,-24.29153035,"2005-10-14 15:29:00.000"
"19195","toni",31.8241394,-24.28968913,"2005-10-14 16:29:00.000"
"19196","toni",31.8243103,-24.28771973,"2005-10-14 17:29:00.000"
"19197","toni",31.82474976,-24.28676961,"2005-10-14 18:29:00.000"
"19198","toni",31.82466024,-24.28536987,"2005-10-14 19:29:00.000"
"19199","toni",31.82491048,-24.2851298,"2005-10-14 20:29:00.000"
"19200","toni",31.82508952,-24.28534953,"2005-10-14 21:29:00.000"
"19201","toni",31.82470907,-24.28357951,"2005-10-14 22:29:00.000"
"19202","toni",31.82541097,-24.2810201,"2005-10-14 23:29:00.000"
"19203","toni",31.82612101,-24.27975057,"2005-10-15 00:29:00.000"
"19204","toni",31.82687988,-24.27786051,"2005-10-15 01:29:00.000"
"19205","toni",31.82817993,-24.27675985,"2005-10-15 02:29:00.000"
"19206","toni",31.82826945,-24.27682902,"2005-10-15 03:29:00.000"
"19207","toni",31.82881063,-24.2734904,"2005-10-15 04:29:00.000"
"19208","toni",31.82656047,-24.27136027,"2005-10-15 05:29:00.000"
"19209","toni",31.83005981,-24.26998088,"2005-10-15 06:29:00.000"
"19210","toni",31.8348409,-24.2618693,"2005-10-15 07:29:00.000"
"19211","toni",31.83871053,-24.25407918,"2005-10-15 08:29:00.000"
"19212","toni",31.83905029,-24.25356038,"2005-10-15 09:30:00.000"
"19213","toni",31.8389506,-24.25370076,"2005-10-15 10:29:00.000"
"19214","toni",31.83912964,-24.25461019,"2005-10-15 11:29:00.000"
"19215","toni",31.8384196,-24.25572917,"2005-10-15 12:29:00.000"
"19216","toni",31.83852946,-24.25569051,"2005-10-15 13:29:00.000"
"19217","toni",31.83825073,-24.2556193,"2005-10-15 14:29:00.000"
"19218","toni",31.83516032,-24.25230916,"2005-10-15 15:29:00.000"
"19219","toni",31.83417969,-24.2488505,"2005-10-15 16:29:00.000"
"19220","toni",31.83118083,-24.25053101,"2005-10-15 17:29:00.000"
"19221","toni",31.83037923,-24.25017904,"2005-10-15 18:29:00.000"
"19222","toni",31.82921956,-24.24951986,"2005-10-15 19:29:00.000"
"19223","toni",31.82723999,-24.25019938,"2005-10-15 20:29:00.000"
"19224","toni",31.82685954,-24.25081991,"2005-10-15 21:29:00.000"
"19225","toni",31.82770996,-24.24772949,"2005-10-15 22:29:00.000"
"19226","toni",31.83268026,-24.2456604,"2005-10-15 23:29:00.000"
"19227","toni",31.83484904,-24.24946899,"2005-10-16 00:29:00.000"
"19228","toni",31.83484904,-24.24898071,"2005-10-16 01:29:00.000"
"19229","toni",31.83377075,-24.24875081,"2005-10-16 02:29:00.000"
"19230","toni",31.83328044,-24.2484904,"2005-10-16 03:29:00.000"
"19231","toni",31.83322957,-24.24841919,"2005-10-16 04:29:00.000"
"19232","toni",31.83465983,-24.24614054,"2005-10-16 05:29:00.000"
"19233","toni",31.83232015,-24.24353027,"2005-10-16 06:29:00.000"
"19234","toni",31.83067017,-24.23756917,"2005-10-16 07:29:00.000"
"19235","toni",31.82322998,-24.23445028,"2005-10-16 08:29:00.000"
"19236","toni",31.81642049,-24.23467,"2005-10-16 09:29:00.000"
"19237","toni",31.81847941,-24.23477987,"2005-10-16 10:29:00.000"
"19238","toni",31.81914062,-24.23476969,"2005-10-16 11:29:00.000"
"19239","toni",31.818691,-24.23509928,"2005-10-16 12:29:00.000"
"19240","toni",31.81638997,-24.23459066,"2005-10-16 13:29:00.000"
"19241","toni",31.8165507,-24.23413086,"2005-10-16 14:29:00.000"
"19242","toni",31.80699056,-24.23693034,"2005-10-16 15:29:00.000"
"19243","toni",31.80677083,-24.2355306,"2005-10-16 16:29:00.000"
"19244","toni",31.80608927,-24.23476969,"2005-10-16 17:29:00.000"
"19245","toni",31.80311076,-24.22709961,"2005-10-16 18:29:00.000"
"19246","toni",31.8042806,-24.22247925,"2005-10-16 19:29:00.000"
"19247","toni",31.80934041,-24.22394002,"2005-10-16 20:29:00.000"
"19248","toni",31.80916951,-24.22284953,"2005-10-16 21:29:00.000"
"19249","toni",31.80917969,-24.2228597,"2005-10-16 22:29:00.000"
"19250","toni",31.80587972,-24.22206014,"2005-10-16 23:29:00.000"
"19251","toni",31.80523071,-24.22623088,"2005-10-17 00:29:00.000"
"19252","toni",31.80976969,-24.24013062,"2005-10-17 01:29:00.000"
"19253","toni",31.81389974,-24.24455973,"2005-10-17 02:29:00.000"
"19254","toni",31.81444906,-24.24513957,"2005-10-17 03:29:00.000"
"19255","toni",31.81479085,-24.2512797,"2005-10-17 04:29:00.000"
"19256","toni",31.81774089,-24.26402995,"2005-10-17 05:29:00.000"
"19257","toni",31.81212972,-24.27443034,"2005-10-17 06:29:00.000"
"19258","toni",31.80536092,-24.27780965,"2005-10-17 07:29:00.000"
"19259","toni",31.80588989,-24.2791097,"2005-10-17 08:29:00.000"
"19260","toni",31.80706991,-24.28180949,"2005-10-17 09:29:00.000"
"19261","toni",31.80706991,-24.28185018,"2005-10-17 10:29:00.000"
"19262","toni",31.80696004,-24.28177083,"2005-10-17 11:29:00.000"
"19263","toni",31.80696004,-24.28176066,"2005-10-17 12:29:00.000"
"19264","toni",31.80697021,-24.28158976,"2005-10-17 13:29:00.000"
"19265","toni",31.81040039,-24.27876994,"2005-10-17 14:29:00.000"
"19266","toni",31.81726074,-24.27643026,"2005-10-17 15:29:00.000"
"19267","toni",31.82165934,-24.27875977,"2005-10-17 16:29:00.000"
"19268","toni",31.82360026,-24.28220011,"2005-10-17 17:29:00.000"
"19269","toni",31.82470907,-24.28253988,"2005-10-17 18:29:00.000"
"19270","toni",31.82550049,-24.28260091,"2005-10-17 19:29:00.000"
"19271","toni",31.82554932,-24.28276978,"2005-10-17 20:29:00.000"
"19272","toni",31.82977905,-24.2865804,"2005-10-17 21:29:00.000"
"19273","toni",31.82812093,-24.28956095,"2005-10-17 22:29:00.000"
"19274","toni",31.82687988,-24.2889506,"2005-10-17 23:29:00.000"
"19275","toni",31.82804972,-24.29039917,"2005-10-18 00:29:00.000"
"19276","toni",31.82826945,-24.29062907,"2005-10-18 01:29:00.000"
"19277","toni",31.82832031,-24.29059041,"2005-10-18 02:29:00.000"
"19278","toni",31.828479,-24.29041951,"2005-10-18 03:29:00.000"
"19279","toni",31.83196004,-24.28578084,"2005-10-18 04:28:00.000"
"19280","toni",31.8489502,-24.27333984,"2005-10-18 05:28:00.000"
"19281","toni",31.83341064,-24.24779053,"2005-10-18 06:29:00.000"
"19282","toni",31.83480021,-24.24714966,"2005-10-18 07:29:00.000"
"19283","toni",31.83483073,-24.24710083,"2005-10-18 08:29:00.000"
"19284","toni",31.83680013,-24.25199992,"2005-10-18 09:28:00.000"
"19285","toni",31.83621012,-24.25041911,"2005-10-18 10:29:00.000"
"19286","toni",31.83544922,-24.24860026,"2005-10-18 11:29:00.000"
"19287","toni",31.83546956,-24.24868978,"2005-10-18 12:29:00.000"
"19288","toni",31.83559977,-24.24861043,"2005-10-18 13:28:00.000"
"19289","toni",31.83653971,-24.25166016,"2005-10-18 14:28:00.000"
"19290","toni",31.83775024,-24.25218099,"2005-10-18 15:29:00.000"
"19291","toni",31.83908081,-24.25146077,"2005-10-18 16:28:00.000"
"19292","toni",31.83957926,-24.25007935,"2005-10-18 17:29:00.000"
"19293","toni",31.84077962,-24.24983927,"2005-10-18 18:28:00.000"
"19294","toni",31.83983968,-24.24899089,"2005-10-18 19:28:00.000"
"19295","toni",31.84025065,-24.24935913,"2005-10-18 20:29:00.000"
"19296","toni",31.8384196,-24.24953003,"2005-10-18 21:28:00.000"
"19297","toni",31.83803914,-24.24979045,"2005-10-18 22:29:00.000"
"19298","toni",31.83817952,-24.2514506,"2005-10-18 23:28:00.000"
"19299","toni",31.84109904,-24.25528971,"2005-10-19 00:29:00.000"
"19300","toni",31.84138997,-24.25547078,"2005-10-19 01:29:00.000"
"19301","toni",31.84136963,-24.25537923,"2005-10-19 02:28:00.000"
"19302","toni",31.8413798,-24.25546061,"2005-10-19 03:29:00.000"
"19303","toni",31.84062093,-24.25795085,"2005-10-19 04:28:00.000"
"19304","toni",31.83614095,-24.26229045,"2005-10-19 05:28:00.000"
"19305","toni",31.8386495,-24.25940959,"2005-10-19 06:29:00.000"
"19306","toni",31.83932088,-24.25629069,"2005-10-19 07:28:00.000"
"19307","toni",31.83862915,-24.25641073,"2005-10-19 08:29:00.000"
"19308","toni",31.83866984,-24.25632935,"2005-10-19 09:28:00.000"
"19309","toni",31.84090983,-24.25632935,"2005-10-19 10:29:00.000"
"19310","toni",31.84093018,-24.25743001,"2005-10-19 11:28:00.000"
"19311","toni",31.8407491,-24.25735067,"2005-10-19 12:28:00.000"
"19312","toni",31.84112956,-24.25899048,"2005-10-19 13:29:00.000"
"19313","toni",31.83885905,-24.26098022,"2005-10-19 14:29:00.000"
"19314","toni",31.83799032,-24.26245931,"2005-10-19 15:29:00.000"
"19315","toni",31.83688965,-24.26350911,"2005-10-19 16:28:00.000"
"19316","toni",31.83613078,-24.26368001,"2005-10-19 17:28:00.000"
"19317","toni",31.83578084,-24.26507975,"2005-10-19 18:29:00.000"
"19318","toni",31.83437093,-24.26617025,"2005-10-19 19:28:00.000"
"19319","toni",31.83435059,-24.26612956,"2005-10-19 20:29:00.000"
"19320","toni",31.83068034,-24.26872965,"2005-10-19 21:28:00.000"
"19321","toni",31.83006999,-24.26905924,"2005-10-19 22:29:00.000"
"19322","toni",31.82786051,-24.26962077,"2005-10-19 23:29:00.000"
"19323","toni",31.82792969,-24.27152913,"2005-10-20 00:29:00.000"
"19324","toni",31.82801921,-24.2756307,"2005-10-20 01:29:00.000"
"19325","toni",31.82811076,-24.2758606,"2005-10-20 02:28:00.000"
"19326","toni",31.82790934,-24.27553101,"2005-10-20 03:28:00.000"
"19327","toni",31.82669067,-24.27812907,"2005-10-20 04:29:00.000"
"19328","toni",31.82203979,-24.2831604,"2005-10-20 05:28:00.000"
"19329","toni",31.81345011,-24.28733927,"2005-10-20 06:29:00.000"
"19330","toni",31.8127299,-24.28821004,"2005-10-20 07:28:00.000"
"19331","toni",31.81262004,-24.2868693,"2005-10-20 08:29:00.000"
"19332","toni",31.81255086,-24.28685913,"2005-10-20 09:29:00.000"
"19333","toni",31.81205037,-24.28677979,"2005-10-20 10:29:00.000"
"19334","toni",31.81198934,-24.28680013,"2005-10-20 11:29:00.000"
"19335","toni",31.81040039,-24.28760986,"2005-10-20 12:28:00.000"
"19336","toni",31.81118978,-24.28721924,"2005-10-20 13:29:00.000"
"19337","toni",31.81228027,-24.28834025,"2005-10-20 14:29:00.000"
"19338","toni",31.80922038,-24.29234009,"2005-10-20 15:29:00.000"
"19339","toni",31.80417074,-24.29251912,"2005-10-20 16:28:00.000"
"19340","toni",31.80239054,-24.29407959,"2005-10-20 17:28:00.000"
"19341","toni",31.79986979,-24.29416911,"2005-10-20 18:29:00.000"
"19342","toni",31.79859009,-24.29449056,"2005-10-20 19:31:00.000"
"19343","toni",31.79878947,-24.2945109,"2005-10-20 20:28:00.000"
"19344","toni",31.79864909,-24.29453939,"2005-10-20 21:28:00.000"
"19345","toni",31.79485067,-24.29487915,"2005-10-20 22:29:00.000"
"19346","toni",31.79243978,-24.29623006,"2005-10-20 23:28:00.000"
"19347","toni",31.79264933,-24.29827067,"2005-10-21 00:29:00.000"
"19348","toni",31.7927592,-24.29836019,"2005-10-21 01:28:00.000"
"19349","toni",31.79291992,-24.29828084,"2005-10-21 02:29:00.000"
"19350","toni",31.79281006,-24.29839071,"2005-10-21 03:29:00.000"
"19351","toni",31.79089966,-24.29773966,"2005-10-21 04:29:00.000"
"19352","toni",31.7822408,-24.29817912,"2005-10-21 05:28:00.000"
"19353","toni",31.77145996,-24.30419922,"2005-10-21 06:29:00.000"
"19354","toni",31.76020915,-24.30868937,"2005-10-21 07:29:00.000"
"19355","toni",31.74938965,-24.30883993,"2005-10-21 08:28:00.000"
"19356","toni",31.7382609,-24.31299032,"2005-10-21 09:28:00.000"
"19357","toni",31.74046021,-24.31230062,"2005-10-21 10:29:00.000"
"19358","toni",31.74246012,-24.30982056,"2005-10-21 11:28:00.000"
"19359","toni",31.74191081,-24.31026001,"2005-10-21 12:28:00.000"
"19360","toni",31.74190063,-24.31059977,"2005-10-21 13:29:00.000"
"19361","toni",31.74093018,-24.31268921,"2005-10-21 14:28:00.000"
"19362","toni",31.73897095,-24.31090902,"2005-10-21 15:29:00.000"
"19363","toni",31.73780924,-24.30690918,"2005-10-21 16:28:00.000"
"19364","toni",31.73710937,-24.30682983,"2005-10-21 17:28:00.000"
"19365","toni",31.74572957,-24.30701904,"2005-10-21 18:29:00.000"
"19366","toni",31.74825033,-24.3067098,"2005-10-21 19:29:00.000"
"19367","toni",31.74817912,-24.30678914,"2005-10-21 20:28:00.000"
"19368","toni",31.74829915,-24.30671997,"2005-10-21 21:28:00.000"
"19369","toni",31.74818929,-24.30680949,"2005-10-21 22:29:00.000"
"19370","toni",31.7476298,-24.29896037,"2005-10-21 23:29:00.000"
"19371","toni",31.75253906,-24.29332072,"2005-10-22 00:28:00.000"
"19372","toni",31.75435994,-24.28948975,"2005-10-22 01:28:00.000"
"19373","toni",31.75450033,-24.2894694,"2005-10-22 02:29:00.000"
"19374","toni",31.75457967,-24.2894694,"2005-10-22 03:28:00.000"
"19375","toni",31.75292969,-24.28703003,"2005-10-22 04:28:00.000"
"19376","toni",31.75229899,-24.28562012,"2005-10-22 05:28:00.000"
"19377","toni",31.75553996,-24.287559,"2005-10-22 06:28:00.000"
"19378","toni",31.75956014,-24.2891805,"2005-10-22 07:28:00.000"
"19379","toni",31.76220907,-24.28609009,"2005-10-22 08:28:00.000"
"19380","toni",31.76496989,-24.28612061,"2005-10-22 09:28:00.000"
"19381","toni",31.76472982,-24.28669027,"2005-10-22 10:28:00.000"
"19382","toni",31.76467082,-24.28661906,"2005-10-22 11:28:00.000"
"19383","toni",31.76473999,-24.28660075,"2005-10-22 12:28:00.000"
"19384","toni",31.76476034,-24.28664958,"2005-10-22 13:28:00.000"
"19385","toni",31.76435954,-24.28496094,"2005-10-22 14:28:00.000"
"19386","toni",31.76458944,-24.28237915,"2005-10-22 15:28:00.000"
"19387","toni",31.76365967,-24.28022054,"2005-10-22 16:28:00.000"
"19388","toni",31.76126099,-24.27968953,"2005-10-22 17:28:00.000"
"19389","toni",31.76123047,-24.27965902,"2005-10-22 18:28:00.000"
"19390","toni",31.76095988,-24.27968953,"2005-10-22 19:28:00.000"
"19391","toni",31.76050008,-24.27989909,"2005-10-22 20:28:00.000"
"19392","toni",31.75941976,-24.27955933,"2005-10-22 21:28:00.000"
"19393","toni",31.7577596,-24.27914022,"2005-10-22 22:28:00.000"
"19394","toni",31.75573934,-24.27879028,"2005-10-22 23:28:00.000"
"19395","toni",31.75555013,-24.27867025,"2005-10-23 00:28:00.000"
"19396","toni",31.75437012,-24.28078003,"2005-10-23 01:28:00.000"
"19397","toni",31.75408936,-24.28069051,"2005-10-23 02:28:00.000"
"19398","toni",31.75421956,-24.28071086,"2005-10-23 03:28:00.000"
"19399","toni",31.75348918,-24.28149007,"2005-10-23 04:28:00.000"
"19400","toni",31.74975993,-24.28262939,"2005-10-23 05:28:00.000"
"19401","toni",31.74284058,-24.28305054,"2005-10-23 06:28:00.000"
"19402","toni",31.74140015,-24.27947998,"2005-10-23 07:28:00.000"
"19403","toni",31.74097087,-24.27944946,"2005-10-23 08:28:00.000"
"19404","toni",31.74092,-24.27958984,"2005-10-23 09:28:00.000"
"19405","toni",31.740979,-24.28043009,"2005-10-23 10:28:00.000"
"19406","toni",31.74191081,-24.28503011,"2005-10-23 11:28:00.000"
"19407","toni",31.74325968,-24.28343913,"2005-10-23 12:28:00.000"
"19408","toni",31.7435791,-24.28331095,"2005-10-23 13:28:00.000"
"19409","toni",31.7428894,-24.28299967,"2005-10-23 14:28:00.000"
"19410","toni",31.74197998,-24.28343913,"2005-10-23 15:28:00.000"
"19411","toni",31.74002075,-24.27851969,"2005-10-23 16:28:00.000"
"19412","toni",31.73851929,-24.27758993,"2005-10-23 17:28:00.000"
"19413","toni",31.73866984,-24.27739054,"2005-10-23 18:28:00.000"
"19414","toni",31.737559,-24.27479045,"2005-10-23 19:28:00.000"
"19415","toni",31.73666992,-24.27339071,"2005-10-23 20:28:00.000"
"19416","toni",31.73669027,-24.27337036,"2005-10-23 21:28:00.000"
"19417","toni",31.73662923,-24.27332967,"2005-10-23 22:28:00.000"
"19418","toni",31.73605957,-24.2728007,"2005-10-23 23:28:00.000"
"19419","toni",31.73382975,-24.27184041,"2005-10-24 00:28:00.000"
"19420","toni",31.73098958,-24.27079061,"2005-10-24 01:28:00.000"
"19421","toni",31.73069051,-24.26892904,"2005-10-24 02:28:00.000"
"19422","toni",31.73065999,-24.26963908,"2005-10-24 03:28:00.000"
"19423","toni",31.73406982,-24.26894938,"2005-10-24 04:28:00.000"
"19424","toni",31.73562012,-24.26998088,"2005-10-24 05:28:00.000"
"19425","toni",31.73628947,-24.27036947,"2005-10-24 06:29:00.000"
"19426","toni",31.74039917,-24.27541911,"2005-10-24 07:28:00.000"
"19427","toni",31.74810994,-24.28381958,"2005-10-24 08:28:00.000"
"19428","toni",31.75014038,-24.28178914,"2005-10-24 09:28:00.000"
"19429","toni",31.75231934,-24.28300985,"2005-10-24 10:28:00.000"
"19430","toni",31.75311076,-24.28323975,"2005-10-24 11:28:00.000"
"19431","toni",31.75159098,-24.2834493,"2005-10-24 12:28:00.000"
"19432","toni",31.75136922,-24.28355916,"2005-10-24 13:28:00.000"
"19433","toni",31.7507609,-24.2832194,"2005-10-24 14:28:00.000"
"19434","toni",31.75081991,-24.28391927,"2005-10-24 15:28:00.000"
"19435","toni",31.75182088,-24.28595988,"2005-10-24 16:28:00.000"
"19436","toni",31.75156047,-24.28661906,"2005-10-24 17:28:00.000"
"19437","toni",31.75026042,-24.28768921,"2005-10-24 18:28:00.000"
"19438","toni",31.74960937,-24.28847046,"2005-10-24 19:28:00.000"
"19439","toni",31.75004069,-24.28859049,"2005-10-24 20:28:00.000"
"19440","toni",31.74903971,-24.28860067,"2005-10-24 21:28:00.000"
"19441","toni",31.74933065,-24.28930054,"2005-10-24 22:28:00.000"
"19442","toni",31.75059001,-24.28978068,"2005-10-24 23:28:00.000"
"19443","toni",31.75088094,-24.28967082,"2005-10-25 00:28:00.000"
"19444","toni",31.75088094,-24.2896403,"2005-10-25 01:28:00.000"
"19445","toni",31.75090942,-24.2896403,"2005-10-25 02:28:00.000"
"19446","toni",31.75280965,-24.28963013,"2005-10-25 03:28:00.000"
"19447","toni",31.75686035,-24.28908081,"2005-10-25 04:28:00.000"
"19448","toni",31.75864054,-24.28788045,"2005-10-25 05:28:00.000"
"19449","toni",31.75100911,-24.28496094,"2005-10-25 06:28:00.000"
"19450","toni",31.75112101,-24.28459066,"2005-10-25 07:28:00.000"
"19451","toni",31.74452922,-24.284729,"2005-10-25 08:28:00.000"
"19452","toni",31.74558919,-24.28436076,"2005-10-25 09:29:00.000"
"19453","toni",31.74496053,-24.28467,"2005-10-25 10:28:00.000"
"19454","toni",31.74500936,-24.28468018,"2005-10-25 11:28:00.000"
"19455","toni",31.74494019,-24.28494059,"2005-10-25 12:28:00.000"
"19456","toni",31.74732056,-24.2867391,"2005-10-25 13:28:00.000"
"19457","toni",31.74385986,-24.28767904,"2005-10-25 14:28:00.000"
"19458","toni",31.74243978,-24.28612061,"2005-10-25 15:28:00.000"
"19459","toni",31.74596965,-24.28932902,"2005-10-25 16:28:00.000"
"19460","toni",31.74376017,-24.28912964,"2005-10-25 17:28:00.000"
"19461","toni",31.74382935,-24.28845011,"2005-10-25 18:28:00.000"
"19462","toni",31.74378052,-24.2884908,"2005-10-25 19:28:00.000"
"19463","toni",31.7431193,-24.2879008,"2005-10-25 20:28:00.000"
"19464","toni",31.74308065,-24.28803914,"2005-10-25 21:28:00.000"
"19465","toni",31.743809,-24.2872701,"2005-10-25 22:28:00.000"
"19466","toni",31.74535929,-24.28748983,"2005-10-25 23:28:00.000"
"19467","toni",31.74847005,-24.29138997,"2005-10-26 00:28:00.000"
"19468","toni",31.7526591,-24.29324951,"2005-10-26 01:28:00.000"
"19469","toni",31.75266927,-24.29325968,"2005-10-26 02:28:00.000"
"19470","toni",31.75273031,-24.29320068,"2005-10-26 03:28:00.000"
"19471","toni",31.76021932,-24.29259033,"2005-10-26 04:28:00.000"
"19472","toni",31.76772054,-24.2930603,"2005-10-26 05:28:00.000"
"19473","toni",31.77210083,-24.28998006,"2005-10-26 06:28:00.000"
"19474","toni",31.77533976,-24.28500977,"2005-10-26 07:28:00.000"
"19475","toni",31.78265991,-24.265271,"2005-10-26 08:28:00.000"
"19476","toni",31.78273926,-24.26337077,"2005-10-26 09:28:00.000"
"19477","toni",31.78273926,-24.2633606,"2005-10-26 10:28:00.000"
"19478","toni",31.78015951,-24.26040039,"2005-10-26 11:28:00.000"
"19479","toni",31.77826945,-24.25874023,"2005-10-26 12:28:00.000"
"19480","toni",31.77642008,-24.2575297,"2005-10-26 13:28:00.000"
"19481","toni",31.77706909,-24.26106974,"2005-10-26 14:28:00.000"
"19482","toni",31.78003947,-24.26146037,"2005-10-26 15:28:00.000"
"19483","toni",31.78409017,-24.26668905,"2005-10-26 16:28:00.000"
"19484","toni",31.78248088,-24.26927083,"2005-10-26 17:28:00.000"
"19485","toni",31.78286947,-24.27125041,"2005-10-26 18:28:00.000"
"19486","toni",31.78329061,-24.27125041,"2005-10-26 19:28:00.000"
"19487","toni",31.78394979,-24.27113037,"2005-10-26 20:28:00.000"
"19488","toni",31.78388062,-24.2711792,"2005-10-26 21:28:00.000"
"19489","toni",31.7839091,-24.27119954,"2005-10-26 22:28:00.000"
"19490","toni",31.78387044,-24.27116903,"2005-10-26 23:28:00.000"
"19491","toni",31.78383993,-24.27113037,"2005-10-27 00:28:00.000"
"19492","toni",31.78626912,-24.27198079,"2005-10-27 01:28:00.000"
"19493","toni",31.7862203,-24.27129924,"2005-10-27 02:28:00.000"
"19494","toni",31.78592936,-24.27057902,"2005-10-27 03:28:00.000"
"19495","toni",31.78766073,-24.26704102,"2005-10-27 04:28:00.000"
"19496","toni",31.78456014,-24.26484985,"2005-10-27 05:28:00.000"
"19497","toni",31.78505046,-24.26363932,"2005-10-27 06:28:00.000"
"19498","toni",31.78353068,-24.26407064,"2005-10-27 07:28:00.000"
"19499","toni",31.78531901,-24.26222941,"2005-10-27 08:29:00.000"
"19500","toni",31.78767904,-24.26631063,"2005-10-27 09:28:00.000"
"19501","toni",31.79161987,-24.26980998,"2005-10-27 10:28:00.000"
"19502","toni",31.79579061,-24.27052002,"2005-10-27 11:28:00.000"
"19503","toni",31.79748942,-24.2702596,"2005-10-27 12:28:00.000"
"19504","toni",31.79714966,-24.27097982,"2005-10-27 13:28:00.000"
"19505","toni",31.79369914,-24.27150065,"2005-10-27 14:28:00.000"
"19506","toni",31.79156901,-24.27163086,"2005-10-27 15:28:00.000"
"19507","toni",31.79156901,-24.27163086,"2005-10-27 15:28:00.000"
"19508","toni",31.79156901,-24.27163086,"2005-10-27 15:28:00.000"
"19509","toni",31.78712972,-24.27301025,"2005-10-27 16:27:00.000"
"19510","toni",31.78712972,-24.27301025,"2005-10-27 16:27:00.000"
"19511","toni",31.78447062,-24.27469076,"2005-10-27 17:28:00.000"
"19512","toni",31.78447062,-24.27469076,"2005-10-27 17:28:00.000"
"19513","toni",31.78442993,-24.27465007,"2005-10-27 18:28:00.000"
"19514","toni",31.78442993,-24.27465007,"2005-10-27 18:28:00.000"
"19515","toni",31.78438924,-24.27463989,"2005-10-27 19:28:00.000"
"19516","toni",31.78438924,-24.27463989,"2005-10-27 19:28:00.000"
"19517","toni",31.78437907,-24.27456055,"2005-10-27 20:28:00.000"
"19518","toni",31.78304036,-24.27218018,"2005-10-27 21:28:00.000"
"19519","toni",31.78392944,-24.27210083,"2005-10-27 22:28:00.000"
"19520","toni",31.78392944,-24.27210083,"2005-10-27 22:28:00.000"
"19521","toni",31.78392944,-24.27210083,"2005-10-27 22:28:00.000"
"19522","toni",31.78436076,-24.27227987,"2005-10-27 23:27:00.000"
"19523","toni",31.78436076,-24.27227987,"2005-10-27 23:27:00.000"
"19524","toni",31.78423055,-24.27237956,"2005-10-28 00:28:00.000"
"19525","toni",31.7842509,-24.27234904,"2005-10-28 01:28:00.000"
"19526","toni",31.7842509,-24.27234904,"2005-10-28 01:28:00.000"
"19527","toni",31.78423055,-24.27236938,"2005-10-28 02:27:00.000"
"19528","toni",31.78359985,-24.27263997,"2005-10-28 03:28:00.000"
"19529","toni",31.77769979,-24.28015951,"2005-10-28 04:27:00.000"
"19530","toni",31.77812907,-24.28400065,"2005-10-28 05:28:00.000"
"19531","toni",31.77546997,-24.28907064,"2005-10-28 06:28:00.000"
"19532","toni",31.77226969,-24.28910929,"2005-10-28 07:27:00.000"
"19533","toni",31.77179972,-24.28896077,"2005-10-28 08:28:00.000"
"19534","toni",31.77143962,-24.2896403,"2005-10-28 09:28:00.000"
"19535","toni",31.77042033,-24.29038086,"2005-10-28 10:28:00.000"
"19536","toni",31.76918945,-24.29031982,"2005-10-28 11:28:00.000"
"19537","toni",31.76868083,-24.28814901,"2005-10-28 12:28:00.000"
"19538","toni",31.76782023,-24.28734945,"2005-10-28 13:28:00.000"
"19539","toni",31.76719971,-24.29217936,"2005-10-28 14:27:00.000"
"19540","toni",31.76684977,-24.29394938,"2005-10-28 15:28:00.000"
"19541","toni",31.7648702,-24.29468994,"2005-10-28 16:27:00.000"
"19542","toni",31.76581014,-24.2927592,"2005-10-28 17:28:00.000"
